rt,button_pressed,type,trial_type,trial_index,time_elapsed,internal_node_id,workerId,userAgent,startTime,randCode,workerId2,hitId,assignmentID,endTime,completionTime,responses,question_order
11958,NA,test_trial,survey-multi-choice,12,137311,0.0-12.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""Test_ConditionName"":""exemplars2""}",[0]
10805,NA,test_trial,survey-multi-choice,13,148124,0.0-13.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""Test_ConditionName"":""exemplars10""}",[0]
8504,NA,test_trial,survey-multi-choice,14,156630,0.0-14.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""Test_ConditionName"":""colors2""}",[0]
4352,NA,test_trial,survey-multi-choice,15,160988,0.0-15.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""Test_ConditionName"":""exemplars10""}",[0]
5363,NA,attentionCheck,survey-multi-choice,16,166357,0.0-16.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""writing_AC"":""Pen_Fountain_Blue""}",[0]
18973,NA,test_trial,survey-multi-choice,17,185335,0.0-17.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""Test_ConditionName"":""exemplars2""}",[0]
4780,NA,test_trial,survey-multi-choice,18,190122,0.0-18.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""Test_ConditionName"":""colors10""}",[0]
5697,NA,test_trial,survey-multi-choice,19,195828,0.0-19.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""Test_ConditionName"":""exemplars10""}",[0]
4206,NA,test_trial,survey-multi-choice,20,200039,0.0-20.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""Test_ConditionName"":""colors2""}",[0]
9772,NA,attentionCheck,survey-multi-choice,21,209817,0.0-21.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""chair_AC"":""Chair_Orange""}",[0]
18225,NA,demographics,survey-multi-choice,22,228050,0.0-22.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""Demo_Colorblind"":""Not-Colorblind"",""Demo_Gender"":""Male"",""Demo_Race"":""White"",""Demo_Hispanic"":""Hispanic""}","[0,1,2,3]"
91643,NA,demographics,survey-text,23,319734,0.0-23.0,AJGS3YF6GD0S0,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:58:04 GMT-0800 (Pacific Standard Time),EH8151191269,AJGS3YF6GD0S0,3MIVREZQVJ2WZ7RXSQKKFTJR7JOKQS,373ERPL3YRCX1BUEPGTEAUBE6RXTR5,Fri Jan 24 2020 13:03:24 GMT-0800 (Pacific Standard Time),319771,"{""Age"":""26"",""ParticipationSummary"":""task is nice"",""MotivationGuess"":""nice"",""TechnicalIssues"":""nothing""}",NA
2897.81,0,consent,html-button-response,0,3257,0.0-0.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,NA,NA
21841.735,0,instructions,html-button-response,1,25102,0.0-1.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,NA,NA
5658.715,NA,test_trial,survey-multi-choice,2,30766,0.0-2.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars10""}",[0]
3358.585,NA,test_trial,survey-multi-choice,3,34134,0.0-3.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""colors10""}",[0]
3315.145,NA,test_trial,survey-multi-choice,4,37457,0.0-4.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars2""}",[0]
2953.695,NA,test_trial,survey-multi-choice,5,40421,0.0-5.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars10""}",[0]
4758.86,NA,attentionCheck,survey-multi-choice,6,45188,0.0-6.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""hat_AC"":""Baseball_Grey""}",[0]
4943.005,NA,test_trial,survey-multi-choice,7,50141,0.0-7.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars2""}",[0]
4204.76,NA,test_trial,survey-multi-choice,8,54356,0.0-8.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars10""}",[0]
3787.715,NA,test_trial,survey-multi-choice,9,58155,0.0-9.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""colors10""}",[0]
4202.365,NA,test_trial,survey-multi-choice,10,62367,0.0-10.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars10""}",[0]
3340.51,NA,attentionCheck,survey-multi-choice,11,65716,0.0-11.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""writing_AC"":""Pen_Black""}",[0]
4800.145,NA,test_trial,survey-multi-choice,12,70524,0.0-12.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars10""}",[0]
4140.595,NA,test_trial,survey-multi-choice,13,74673,0.0-13.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars2""}",[0]
3635.955,NA,test_trial,survey-multi-choice,14,78319,0.0-14.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars10""}",[0]
2529.545,NA,test_trial,survey-multi-choice,15,80857,0.0-15.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""colors10""}",[0]
4951.955,NA,attentionCheck,survey-multi-choice,16,85818,0.0-16.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""shirt_AC"":""Turtleneck1_Red""}",[0]
2678.575,NA,test_trial,survey-multi-choice,17,88504,0.0-17.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars2""}",[0]
3106.805,NA,test_trial,survey-multi-choice,18,91620,0.0-18.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""colors10""}",[0]
3010.38,NA,test_trial,survey-multi-choice,19,94639,0.0-19.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars10""}",[0]
2466.01,NA,test_trial,survey-multi-choice,20,97116,0.0-20.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Test_ConditionName"":""exemplars10""}",[0]
3687.645,NA,attentionCheck,survey-multi-choice,21,100811,0.0-21.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""chair_AC"":""Recliner2""}",[0]
9788.39,NA,demographics,survey-multi-choice,22,110608,0.0-22.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Demo_Colorblind"":""Not-Colorblind"",""Demo_Gender"":""Male"",""Demo_Race"":""White"",""Demo_Hispanic"":""Not-Hispanic""}","[0,1,2,3]"
52759.105,NA,demographics,survey-text,23,163382,0.0-23.0,A1BIENE9M8DX6H,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 13:17:45 GMT-0500 (Eastern Standard Time),EH8201160969,A1BIENE9M8DX6H,3B286OTISGL917EYL9NMOE49OBKAJS,317HQ483IAWMDZMB2XDTN34VUC4NI4,Fri Jan 24 2020 13:20:28 GMT-0500 (Eastern Standard Time),163390,"{""Age"":""31"",""ParticipationSummary"":""I had to pick what items in the cards would tell us more about a person. There were chairs, pens, and hats to choose from of different colors."",""MotivationGuess"":""What do I think would lead to learn the most about a person."",""TechnicalIssues"":""No""}",NA
1714.405,0,consent,html-button-response,0,1741,0.0-0.0,A2C7A6E70NYNUI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:32:53 GMT-0600 (Central Standard Time),EH8401146469,A2C7A6E70NYNUI,3N5YJ55YXI75KX5J07FEHLLQXVQANX,3TU5ZICBRG5ERQNQ93TJE85MWROQ8O,Fri Jan 24 2020 12:36:06 GMT-0600 (Central Standard Time),192804,NA,NA
30311.08,0,instructions,html-button-response,1,32054,0.0-1.0,A2C7A6E70NYNUI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:32:53 GMT-0600 (Central Standard Time),EH8401146469,A2C7A6E70NYNUI,3N5YJ55YXI75KX5J07FEHLLQXVQANX,3TU5ZICBRG5ERQNQ93TJE85MWROQ8O,Fri Jan 24 2020 12:36:06 GMT-0600 (Central Standard Time),192804,NA,NA
6806.645,NA,test_trial,survey-multi-choice,2,38863,0.0-2.0,A2C7A6E70NYNUI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:32:53 GMT-0600 (Central Standard Time),EH8401146469,A2C7A6E70NYNUI,3N5YJ55YXI75KX5J07FEHLLQXVQANX,3TU5ZICBRG5ERQNQ93TJE85MWROQ8O,Fri Jan 24 2020 12:36:06 GMT-0600 (Central Standard Time),192804,"{""Test_ConditionName"":""exemplars10""}",[0]
8330.475,NA,test_trial,survey-multi-choice,3,47211,0.0-3.0,A2C7A6E70NYNUI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:32:53 GMT-0600 (Central Standard Time),EH8401146469,A2C7A6E70NYNUI,3N5YJ55YXI75KX5J07FEHLLQXVQANX,3TU5ZICBRG5ERQNQ93TJE85MWROQ8O,Fri Jan 24 2020 12:36:06 GMT-0600 (Central Standard Time),192804,"{""Test_ConditionName"":""colors2""}",[0]
4135.01,NA,test_trial,survey-multi-choice,4,51364,0.0-4.0,A2C7A6E70NYNUI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:32:53 GMT-0600 (Central Standard Time),EH8401146469,A2C7A6E70NYNUI,3N5YJ55YXI75KX5J07FEHLLQXVQANX,3TU5ZICBRG5ERQNQ93TJE85MWROQ8O,Fri Jan 24 2020 12:36:06 GMT-0600 (Central Standard Time),192804,"{""Test_ConditionName"":""colors10""}",[0]
3763.93,NA,test_trial,survey-multi-choice,5,55147,0.0-5.0,A2C7A6E70NYNUI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:32:53 GMT-0600 (Central Standard Time),EH8401146469,A2C7A6E70NYNUI,3N5YJ55YXI75KX5J07FEHLLQXVQANX,3TU5ZICBRG5ERQNQ93TJE85MWROQ8O,Fri Jan 24 2020 12:36:06 GMT-0600 (Central Standard Time),192804,"{""Test_ConditionName"":""exemplars10""}",[0]
4098.855,NA,attentionCheck,survey-multi-choice,6,59263,0.0-6.0,A2C7A6E70NYNUI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:32:53 GMT-0600 (Central Standard Time),EH8401146469,A2C7A6E70NYNUI,3N5YJ55YXI75KX5J07FEHLLQXVQANX,3TU5ZICBRG5ERQNQ93TJE85MWROQ8O,Fri Jan 24 2020 12:36:06 GMT-0600 (Central Standard Time),192804,"{""writing_AC"":""Pen_Multi""}",[0]
9979.59,NA,test_trial,survey-multi-choice,7,69261,0.0-7.0,A2C7A6E70NYNUI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:32:53 GMT-0600 (Central Standard Time),EH8401146469,A2C7A6E70NYNUI,3N5YJ55YXI75KX5J07FEHLLQXVQANX,3TU5ZICBRG5ERQNQ93TJE85MWROQ8O,Fri Jan 24 2020 12:36:06 GMT-0600 (Central Standard Time),192804,"{""Test_ConditionName"":""exemplars10""}",[0]
3518.52,NA,test_trial,survey-multi-choice,8,72797,0.0-8.0,A2C7A6E70NYNUI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",Fri Jan 24 2020 12:32:53 GMT-0600 (Central Standard Time),EH8401146469,A2C7A6E70NYNUI,3N5YJ55YXI75KX5J07FEHLLQXVQANX,3TU5ZICBRG5ERQNQ93TJE85MWROQ8O,Fri Jan 24 2020 12:36:06 GMT-0600 (Central Standard Time),192804,"{""Test_ConditionName"":""colors10""}",[0]
